Name,Field,Type,Pos,Setpoint,Readback,Last Setpoint,Tolerance,Writable
FE_MEBT:Q_D1057,I,QUAD,105.69535900000001,68.4808124523667,0.0,68.58048845702,0.1,True
FE_MEBT:Q_D1060,I,QUAD,105.895359,76.0937322846193,0.0,76.075665860703,0.1,True
FE_MEBT:Q_D1062,I,QUAD,106.145359,73.5837446001173,0.0,73.698915772489,0.1,True
FE_MEBT:Q_D1074,I,QUAD,107.34956600000001,57.04517653637,0.0,57.106102877933,0.1,True
FE_MEBT:Q_D1076,I,QUAD,107.549566,70.8165229873403,0.0,70.796438541289,0.1,True
FE_MEBT:Q_D1078,I,QUAD,107.799566,66.2721278102356,0.0,66.363627204749,0.1,True
FE_MEBT:Q_D1095,I,QUAD,109.491838,64.5872052709193,0.0,64.672699366135,0.1,True
FE_MEBT:Q_D1098,I,QUAD,109.69183799999999,66.3044157122665,0.0,66.283006901051,0.1,True
FE_MEBT:Q_D1100,I,QUAD,109.941838,50.8681064878443,0.0,50.911740953577,0.1,True
FE_MEBT:Q_D1113,I,QUAD,111.20677500000001,59.1569032923467,0.0,59.224,0.1,True
FE_MEBT:Q_D1115,I,QUAD,111.406775,60.3078550794713,0.0,60.285,0.1,True
FE_MEBT:Q_D1117,I,QUAD,111.65677500000001,42.1423423475291,0.0,42.168,0.1,True
LS1_CA01:SOL1_D1132,I,SOL,113.00086,24.6368187323375,0.00529363751411438,0.0,0.1,False
LS1_CA01:SOL2_D1146,I,SOL,114.47609899999999,28.1281792490916,0.003024376928806305,0.0,0.1,False
LS1_CA02:SOL1_D1165,I,SOL,116.373955,29.4896245458215,0.003368128091096878,0.0,0.1,False
LS1_CA02:SOL2_D1180,I,SOL,117.849194,31.4821962050867,0.002956204116344452,0.0,0.1,False
LS1_CA03:SOL1_D1199,I,SOL,119.74705,31.3656346413403,0.0096210278570652,0.0,0.1,False
LS1_CA03:SOL2_D1214,I,SOL,121.222289,30.8054682093379,0.006938818842172623,0.0,0.1,False
LS1_CB01:SOL1_D1235,I,SOL,123.266203,25.9585967345655,0.010998081415891647,0.0,0.1,False
LS1_CB01:SOL2_D1255,I,SOL,125.263929,29.0513261981811,0.005771033465862274,0.0,0.1,False
LS1_CB01:SOL3_D1275,I,SOL,127.261655,31.6639896681959,0.0071458518505096436,0.0,0.1,False
LS1_CB02:SOL1_D1299,I,SOL,129.638628,32.1144046889057,0.009145587682723999,0.0,0.1,False
LS1_CB02:SOL2_D1319,I,SOL,131.636354,33.5890555602587,0.005704071372747421,0.0,0.1,False
LS1_CB02:SOL3_D1339,I,SOL,133.63408,34.9055456190055,0.0061190687119960785,0.0,0.1,False
LS1_CB03:SOL1_D1363,I,SOL,136.011052,36.4396662103475,-0.0007558614015579224,0.0,0.1,False
LS1_CB03:SOL2_D1383,I,SOL,138.008778,34.3045826981035,-6.873160600662231e-05,0.0,0.1,False
LS1_CB03:SOL3_D1403,I,SOL,140.006504,38.6834394557079,0.003574695438146591,0.0,0.1,False
LS1_CB04:SOL1_D1426,I,SOL,142.383477,38.4319629951571,0.0033690594136714935,0.0,0.1,False
LS1_CB04:SOL2_D1446,I,SOL,144.381203,37.5399412418626,0.010104291141033173,0.0,0.1,False
LS1_CB04:SOL3_D1466,I,SOL,146.378929,36.8683372266561,0.006049778312444687,0.0,0.1,False
LS1_CB05:SOL1_D1490,I,SOL,148.755901,37.4658498097227,0.0063273124396800995,0.0,0.1,False
LS1_CB05:SOL2_D1510,I,SOL,150.753627,32.5663411739575,0.004126690328121185,0.0,0.1,False
LS1_CB05:SOL3_D1530,I,SOL,152.751353,35.6466717043981,0.004812702536582947,0.0,0.1,False
LS1_CB06:SOL1_D1554,I,SOL,155.128326,33.2110602244768,0.013065803796052933,0.0,0.1,False
LS1_CB06:SOL2_D1574,I,SOL,157.126052,31.9084858356768,0.0028199516236782074,0.0,0.1,False
LS1_CB06:SOL3_D1594,I,SOL,159.123778,32.5205145598437,0.00467570498585701,0.0,0.1,False
LS1_CB07:SOL1_D1618,I,SOL,161.50075,32.4820251927798,0.0029549002647399902,0.0,0.1,False
LS1_CB07:SOL2_D1637,I,SOL,163.498476,29.2935672609637,0.005634594708681107,0.0,0.1,False
LS1_CB07:SOL3_D1657,I,SOL,165.496202,30.73586705966,0.002405792474746704,0.0,0.1,False
LS1_CB08:SOL1_D1681,I,SOL,167.873175,30.5697748385749,0.0023373402655124664,0.0,0.1,False
LS1_CB08:SOL2_D1701,I,SOL,169.870901,25.6443702732863,0.014231633394956589,0.0,0.1,False
LS1_CB08:SOL3_D1721,I,SOL,171.868627,30.235445713969,0.0054990872740745544,0.0,0.1,False
LS1_CB09:SOL1_D1745,I,SOL,174.245599,26.5780145437048,0.00405656173825264,0.0,0.1,False
LS1_CB09:SOL2_D1765,I,SOL,176.243325,27.7238679634141,0.012709200382232666,0.0,0.1,False
LS1_CB09:SOL3_D1785,I,SOL,178.241051,25.8787395197549,0.005016103386878967,0.0,0.1,False
LS1_CB10:SOL1_D1809,I,SOL,180.618024,27.5198888758844,-0.004674401134252548,0.0,0.1,False
LS1_CB10:SOL2_D1829,I,SOL,182.61575,23.4369738422803,0.007217656821012497,0.0,0.1,False
LS1_CB10:SOL3_D1849,I,SOL,184.613476,25.2675963404433,0.008729565888643265,0.0,0.1,False
LS1_CB11:SOL1_D1872,I,SOL,186.990448,24.5914761391904,0.002130400389432907,0.0,0.1,False
LS1_CB11:SOL2_D1892,I,SOL,188.988174,22.0782731832165,0.00790553167462349,0.0,0.1,False
LS1_CB11:SOL3_D1912,I,SOL,190.9859,31.188695909671,0.008381623774766922,0.0,0.1,False
LS1_BTS:QH_D1942,I,QUAD,194.087949,29.5950220591279,0.001,46.37827810102,0.1,True
LS1_BTS:QV_D1950,I,QUAD,194.837949,51.7912886033967,0.036,65.772830761447,0.1,True
LS1_BTS:QH_D1969,I,QUAD,196.735949,47.3520352947438,0.01,63.243106501391,0.1,True
LS1_BTS:QV_D1976,I,QUAD,197.485949,50.3115375006411,0.035,41.318829580909,0.1,True
LS1_BTS:QH_D2002,I,QUAD,200.070949,36.1248407005161,0.109,84.994550795497,0.1,True
LS1_BTS:QV_D2013,I,QUAD,201.207161,44.4838430615283,0.0,74.389263770189,0.1,True
LS1_BTS:QH_D2029,I,QUAD,202.777161,47.9663635479734,0.081,84.092290793123,0.1,True
LS1_BTS:QV_D2042,I,QUAD,204.113373,23.1246483513158,0.004,93.639883647448,0.1,True
LS1_BTS:QV_D2066,I,QUAD,206.432482,40.1201190161865,0.124,103.17906936521,0.1,True
LS1_BTS:QH_D2073,I,QUAD,207.182482,39.711765298892,0.03,75.647711821991,0.1,True
LS1_BTS:QV_D2118,I,QUAD,211.707551,39.5155766954213,0.033,65.772830761447,0.1,True
LS1_BTS:QH_D2126,I,QUAD,212.457551,34.0664363026415,0.075,75.89172780167,0.1,True
FS1_CSS:DH_D2163,I,BEND,216.170304,53.575602363659,-0.002252049744129181,117.11203747405,0.1,True
FS1_CSS:QH_D2194,I,QUAD,219.295304,20.2508055585519,0.021,89.09372937857,0.1,True
FS1_CSS:QV_D2202,I,QUAD,220.083154,37.8478609573572,0.084,95.378261568783,0.1,True
FS1_CSS:QH_D2215,I,QUAD,221.333154,53.6803449839194,0.039,113.07484951106,0.1,True
FS1_CSS:QV_D2220,I,QUAD,221.833154,39.2516541064519,0.026,7.7646767338641,0.1,True
FS1_CSS:QV_D2254,I,QUAD,225.233154,26.7696875724055,0.0,2.0344893124374e-12,0.1,True
FS1_CSS:QH_D2260,I,QUAD,225.883154,43.5410255628866,0.0,90.87334711051,0.1,True
FS1_CSS:QV_D2272,I,QUAD,227.083154,36.9949896746607,0.0,92.069438890993,0.1,True
FS1_CSS:QH_D2280,I,QUAD,227.871004,18.445965411428,0.0,85.330401270207,0.1,True
FS1_CSS:QH_D2356,I,QUAD,235.448301,0.0,0.127,0.0,0.1,True
FS1_CSS:QH_D2362,I,QUAD,236.073301,0.0,0.076,0.0,0.1,True
FS1_CSS:QV_D2372,I,QUAD,237.073301,0.0,0.051,0.0,0.1,True
FS1_CSS:QH_D2377,I,QUAD,237.573301,0.0,0.094,0.0,0.1,True
FS1_BTS:Q_D2409,I,QUAD,240.813181,0.0,0.039,0.0,0.1,True
FS1_BTS:Q_D2413,I,QUAD,241.153181,0.0,0.06,0.0,0.1,True
FS1_BTS:Q_D2421,I,QUAD,241.993176,0.0,0.0,0.0,0.1,True
