FORMAT_V1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAD → I,,,,,,,,,,,,,,,,,,,,,,,
FS_F1S1:Q_D1137,0.2,2,B2,0.24714,0.489573,0.73445,0.970436,1.182503,1.441398,1.655913,1.911727,2.134304,2.382766,2.599565,2.836564,3.086931,3.325699,3.559297,3.797569,4.037772,4.277436,4.519746,4.765387,5.007187,5.256324,5.507977,5.763663,,,FS_F1S1:Q_D1137,8.46640149330836,16.8058460952283,25.2054018524474,33.2251735361488,40.3889536441818,49.0967072049358,56.2836991766504,64.8266796966423,72.2426282738484,80.5108207098508,87.7224103003761,95.6091693584994,103.95213125258,111.9270432345,119.753867813518,127.769689987874,135.89186896614,144.045810713731,152.349097720734,160.837106390521,169.274052585173,178.064900113228,187.059203892853,196.331569245772
FS_F1S1:S_D1137,0.2,3,B3,0.214098,0.428196,0.642294,0.856392,1.07049,1.284587,1.498685,1.712783,1.926881,2.140979,2.355077,2.569175,2.783273,2.997371,3.211469,3.425567,3.639664,3.853762,4.06786,4.281958,4.496056,4.710154,4.924252,5.13835,,,FS_F1S1:S_D1137,1.64633700825736,3.30182000053575,4.97559496085621,6.67335998300864,8.3839006191062,10.0908172054579,11.7808347653841,13.4554425751114,15.1205398509321,16.7812996108649,18.4389395130203,20.0933384274337,21.7445141240202,23.3934534123692,25.0415531028599,26.6901819916274,28.3404247607798,29.9932380429574,31.6495711453174,33.3106089539292,34.9776969740646,36.6521631173951,38.3349783737541,40.0268149402629
FS_F1S1:OCT_D1137,0.2,4,B4,0.202439,0.404878,0.607317,0.809756,1.012195,1.214634,1.417073,1.619512,1.821951,2.02439,2.226829,2.429269,2.631708,2.834147,3.036586,3.239025,3.441464,3.643903,3.846342,4.048781,4.25122,4.453659,4.656098,4.858537,,,FS_F1S1:OCT_D1137,0.194954415464997,0.391470877010227,0.591111430715923,0.795438122662316,1.00601299892964,1.22439810559813,1.45215548874801,1.69084719442761,1.9412588098513,2.20110218381117,2.46732867196892,2.73689096476848,3.00673774218918,3.27382168573331,3.53562344285178,3.79216824677502,4.04424506270707,4.29264300220981,4.53815117684513,4.7815586981749,5.02365432302291,5.26503384860044,5.5057814139559,5.74589730691664
FS_F1S1:Q_D1148,0.2,2,B2,-0.287525,-0.568612,-0.853043,-1.125066,-1.415728,-1.670585,-1.956204,-2.219645,-2.49335,-2.76222,-3.04311,-3.321442,-3.578474,-3.85709,-4.134973,-4.411552,-4.691304,-4.975694,-5.264849,-5.548034,-5.851912,-6.14837,-6.444802,-6.769847,,,FS_F1S1:Q_D1148,-9.853246163074,-19.5242806027851,-29.2438105458546,-38.4516243384668,-48.2350371616786,-56.7744143773441,-66.3096102353783,-75.0833957915161,-84.1892803280462,-93.1344064700688,-102.490685578145,-111.784657144155,-120.397697278267,-129.778116269407,-139.192375658118,-148.63370369219,-158.268983729155,-168.170161137017,-178.367624708166,-188.502513450812,-199.566287479613,-210.574432532954,-221.821055238622,-234.49071204057
FS_F1S1:S_D1148,0.2,3,B3,-0.155395,-0.310791,-0.466186,-0.621582,-0.776977,-0.932372,-1.087768,-1.243163,-1.398558,-1.553954,-1.709349,-1.864745,-2.02014,-2.175535,-2.330931,-2.486326,-2.641721,-2.797117,-2.952512,-3.107908,-3.263303,-3.418698,-3.574094,-3.729489,,,FS_F1S1:S_D1148,-1.19440841021985,-2.39232161317256,-3.59722127525819,-4.81262001801114,-6.04124674602582,-7.2797887541129,-8.52200494299139,-9.76161123153844,-10.9927431258525,-12.2143703389743,-13.4286737137677,-14.6379248215873,-15.8443267469254,-17.049061472126,-18.2521505517191,-19.4535317792379,-20.6531672047896,-21.8511904667427,-23.04807472483,-24.2443700370392,-25.4405956556269,-26.6372681746456,-27.8347875916712,-29.0334977953444
FS_F1S1:OCT_D1148,0.2,4,B4,0.170834,0.341667,0.512501,0.683335,0.854169,1.025002,1.195836,1.36667,1.537504,1.708337,1.879171,2.050005,2.220839,2.391672,2.562506,2.73334,2.904174,3.075007,3.245841,3.416675,3.587509,3.758342,3.929176,4.10001,,,FS_F1S1:OCT_D1148,0.16445467343889,0.329847090147243,0.497117897852385,0.667204848066114,0.841046656789594,1.01958097937412,1.20374861740378,1.39448725645178,1.59273561251927,1.79936470215732,2.01388028196499,2.23449886507578,2.45938836006906,2.68671534126389,2.91465038757087,3.14136008222287,3.3650271020303,3.58469334109649,3.80072378392565,4.01359135191425,4.22377026388288,4.43173352685974,4.63795779204876,4.8429160549036
FS_F1S1:Q_D1170,0.2,2,B2,0.136639,0.273384,0.410111,0.565023,0.702921,0.872037,1.014988,1.165917,1.344029,1.497022,1.644762,1.794526,1.976861,2.129267,2.281019,2.44842,2.603372,2.75678,2.910981,3.056225,3.24111,3.397052,3.553384,3.709862,,,FS_F1S1:Q_D1170,4.67778073192059,9.36747384231917,14.0703470632039,19.4009437274686,24.128458670639,29.8889725149107,34.7327820139164,39.8297268030883,45.8263466895459,50.9626148866998,55.9106779875353,60.9159039817369,66.9981503533908,72.0749238201547,77.1257549382752,82.6947680214056,87.8490540588759,92.9533536114158,98.0873786136293,102.928014023594,109.099214468054,114.314861400686,119.555393286202,124.814789715708
FS_F1S1:S_D1170,0.2,3,B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FS_F1S1:S_D1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS_F1S1:OCT_D1170,0.2,4,B4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FS_F1S1:OCT_D1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FS_F1S2:Q_D1195,0.1937,2,B2,0.055787,0.111581,0.167381,0.223188,0.279002,0.334822,0.390648,0.44648,0.50232,0.558165,0.614016,0.669873,0.72574,0.781614,0.837487,0.893365,0.94925,1.00514,1.06104,1.116947,1.17286,1.22878,1.284705,1.340637,,,FS_F1S2:Q_D1195,1.66401776514352,3.32782457039238,4.99097056555241,6.65306522791002,8.31368789301017,9.97238788628287,11.6287440574332,13.2823349849179,14.9327980245937,16.5796224243997,18.2224155143566,19.8607547645461,21.4943341444929,23.1226420866214,24.7450229741115,26.3612287199867,27.9708933347956,29.5735351132218,31.1688724301398,32.7564063040466,34.3361363239679,35.9086689835286,37.4745614548716,39.034483562954
