# ion_name: Ar
# ion_number: 18
# ion_mass: 40
# ion_charge: 9
# machine: FRIB
# segment: LINAC
# tags: GENERATED
# app: Settings Manager
# version: 9.5
# user: zhangt
# name: 007-f5-0-20.000_1637013491.5381253
# timestamp: 1637013491.5381253
# datetime: 2021-11-15T16:58:11
# note: Row 007, 20.000 MeV, f5-#0
Name,Field,Type,Pos,Setpoint,Readback,Last Setpoint,Tolerance,Writable
FE_MEBT:Q_D1057,I,QUAD,105.69535900000001,84.1610000821806,,,0.1,
FE_MEBT:Q_D1060,I,QUAD,105.895359,93.8832092058537,,,0.1,
FE_MEBT:Q_D1062,I,QUAD,106.145359,90.3570754099533,,,0.1,
FE_MEBT:Q_D1074,I,QUAD,107.34956600000001,70.2516314954114,,,0.1,
FE_MEBT:Q_D1076,I,QUAD,107.549566,87.4782636573419,,,0.1,
FE_MEBT:Q_D1078,I,QUAD,107.799566,81.4735353818841,,,0.1,
FE_MEBT:Q_D1095,I,QUAD,109.491838,62.2967340794969,,,0.1,
FE_MEBT:Q_D1098,I,QUAD,109.69183799999999,83.4961129890005,,,0.1,
FE_MEBT:Q_D1100,I,QUAD,109.941838,69.6616285901366,,,0.1,
FE_MEBT:Q_D1113,I,QUAD,111.20677500000001,17.3012810629724,,,0.1,
FE_MEBT:Q_D1115,I,QUAD,111.406775,71.6388953068425,,,0.1,
FE_MEBT:Q_D1117,I,QUAD,111.65677500000001,79.710109474327,,,0.1,
LS1_CA01:SOL1_D1132,I,SOL,113.00086,33.3003090980227,,,0.1,
LS1_CA01:SOL2_D1146,I,SOL,114.47609899999999,35.4669447954966,,,0.1,
LS1_CA02:SOL1_D1165,I,SOL,116.373955,35.1148344924525,,,0.1,
LS1_CA02:SOL2_D1180,I,SOL,117.849194,38.4544154447449,,,0.1,
LS1_CA03:SOL1_D1199,I,SOL,119.74705,37.0796084487026,,,0.1,
LS1_CA03:SOL2_D1214,I,SOL,121.222289,36.9435095889671,,,0.1,
LS1_CB01:SOL1_D1235,I,SOL,123.266203,32.9687199952838,,,0.1,
LS1_CB01:SOL2_D1255,I,SOL,125.263929,34.9741983224177,,,0.1,
LS1_CB01:SOL3_D1275,I,SOL,127.261655,40.0091377736701,,,0.1,
LS1_CB02:SOL1_D1299,I,SOL,129.638628,40.9218023462114,,,0.1,
LS1_CB02:SOL2_D1319,I,SOL,131.636354,42.2558669467454,,,0.1,
LS1_CB02:SOL3_D1339,I,SOL,133.63408,47.4026015939085,,,0.1,
LS1_CB03:SOL1_D1363,I,SOL,136.011052,49.9342988494101,,,0.1,
LS1_CB03:SOL2_D1383,I,SOL,138.008778,48.0176668667229,,,0.1,
LS1_CB03:SOL3_D1403,I,SOL,140.006504,53.9549824549873,,,0.1,
LS1_CB04:SOL1_D1426,I,SOL,142.383477,53.4574197123145,,,0.1,
LS1_CB04:SOL2_D1446,I,SOL,144.381203,52.2160950296281,,,0.1,
LS1_CB04:SOL3_D1466,I,SOL,146.378929,57.7597017699276,,,0.1,
LS1_CB05:SOL1_D1490,I,SOL,148.755901,57.7214591853221,,,0.1,
LS1_CB05:SOL2_D1510,I,SOL,150.753627,51.619531167705,,,0.1,
LS1_CB05:SOL3_D1530,I,SOL,152.751353,59.2516678309486,,,0.1,
LS1_CB06:SOL1_D1554,I,SOL,155.128326,58.6103339497805,,,0.1,
LS1_CB06:SOL2_D1574,I,SOL,157.126052,56.8888612385234,,,0.1,
LS1_CB06:SOL3_D1594,I,SOL,159.123778,60.3047030807147,,,0.1,
LS1_CB07:SOL1_D1618,I,SOL,161.50075,61.0135659508759,,,0.1,
LS1_CB07:SOL2_D1637,I,SOL,163.498476,55.1292250146429,,,0.1,
LS1_CB07:SOL3_D1657,I,SOL,165.496202,62.2749328612613,,,0.1,
LS1_CB08:SOL1_D1681,I,SOL,167.873175,60.450667199288,,,0.1,
LS1_CB08:SOL2_D1701,I,SOL,169.870901,58.6024122352296,,,0.1,
LS1_CB08:SOL3_D1721,I,SOL,171.868627,60.9596351796322,,,0.1,
LS1_CB09:SOL1_D1745,I,SOL,174.245599,63.3546429612895,,,0.1,
LS1_CB09:SOL2_D1765,I,SOL,176.243325,52.4288634309273,,,0.1,
LS1_CB09:SOL3_D1785,I,SOL,178.241051,63.7615216596304,,,0.1,
LS1_CB10:SOL1_D1809,I,SOL,180.618024,59.0940692381887,,,0.1,
LS1_CB10:SOL2_D1829,I,SOL,182.61575,56.6472750617284,,,0.1,
LS1_CB10:SOL3_D1849,I,SOL,184.613476,62.1689262479937,,,0.1,
LS1_CB11:SOL1_D1872,I,SOL,186.990448,56.8510981641983,,,0.1,
LS1_CB11:SOL2_D1892,I,SOL,188.988174,59.2535092045486,,,0.1,
LS1_CB11:SOL3_D1912,I,SOL,190.9859,64.2021227778881,,,0.1,
LS1_BTS:QH_D1942,I,QUAD,194.087949,48.0747998665625,,,0.1,
LS1_BTS:QV_D1950,I,QUAD,194.837949,78.7570974347093,,,0.1,
LS1_BTS:QH_D1969,I,QUAD,196.735949,78.6790311564562,,,0.1,
LS1_BTS:QV_D1976,I,QUAD,197.485949,53.6407682575567,,,0.1,
LS1_BTS:QH_D2002,I,QUAD,200.070949,103.937664944458,,,0.1,
LS1_BTS:QV_D2013,I,QUAD,201.207161,90.968730357952,,,0.1,
LS1_BTS:QH_D2029,I,QUAD,202.777161,102.834314236186,,,0.1,
LS1_BTS:QV_D2042,I,QUAD,204.113373,114.509821640262,,,0.1,
LS1_BTS:QV_D2066,I,QUAD,206.432482,123.667421820972,,,0.1,
