# ion_name: O
# ion_number: 8
# ion_mass: 16
# ion_charge: 7
# machine: FRIB
# segment: LINAC
# tags: FS1A
# app: Settings Manager
# version: 9.5
# user: zhangt
# name: 004-f2-0-10.000_1636406103.75706
# timestamp: 1636406103.75706
# datetime: 2021-11-08T16:15:03
# note: Row 004, 10.000 MeV, f2-#0
Name,Field,Type,Pos,Setpoint,Readback,Last Setpoint,Tolerance,Writable
FE_MEBT:Q_D1057,I,QUAD,105.69535900000001,43.5437131252928,,,0.1,
FE_MEBT:Q_D1060,I,QUAD,105.895359,48.3647938682774,,,0.1,
FE_MEBT:Q_D1062,I,QUAD,106.145359,46.7688856615649,,,0.1,
FE_MEBT:Q_D1074,I,QUAD,107.34956600000001,36.3110343244684,,,0.1,
FE_MEBT:Q_D1076,I,QUAD,107.549566,45.0593353204009,,,0.1,
FE_MEBT:Q_D1078,I,QUAD,107.799566,42.1446425117458,,,0.1,
FE_MEBT:Q_D1095,I,QUAD,109.491838,32.1812589265225,,,0.1,
FE_MEBT:Q_D1098,I,QUAD,109.69183799999999,43.0050780406465,,,0.1,
FE_MEBT:Q_D1100,I,QUAD,109.941838,36.0045778454928,,,0.1,
FE_MEBT:Q_D1113,I,QUAD,111.20677500000001,8.90864553110685,,,0.1,
FE_MEBT:Q_D1115,I,QUAD,111.406775,36.889422368173,,,0.1,
FE_MEBT:Q_D1117,I,QUAD,111.65677500000001,41.2266128172903,,,0.1,
LS1_CA01:SOL1_D1132,I,SOL,113.00086,17.0783983362578,,,0.1,
LS1_CA01:SOL2_D1146,I,SOL,114.47609899999999,18.1156813691802,,,0.1,
LS1_CA02:SOL1_D1165,I,SOL,116.373955,17.864914044403,,,0.1,
LS1_CA02:SOL2_D1180,I,SOL,117.849194,19.5044955067948,,,0.1,
LS1_CA03:SOL1_D1199,I,SOL,119.74705,18.7688328129262,,,0.1,
LS1_CA03:SOL2_D1214,I,SOL,121.222289,18.6747662509007,,,0.1,
LS1_CB01:SOL1_D1235,I,SOL,123.266203,17.9669708603541,,,0.1,
LS1_CB01:SOL2_D1255,I,SOL,125.263929,19.2865247208881,,,0.1,
LS1_CB01:SOL3_D1275,I,SOL,127.261655,20.560123072654,,,0.1,
LS1_CB02:SOL1_D1299,I,SOL,129.638628,23.5024844862535,,,0.1,
LS1_CB02:SOL2_D1319,I,SOL,131.636354,23.723493807907,,,0.1,
LS1_CB02:SOL3_D1339,I,SOL,133.63408,29.1029374311861,,,0.1,
LS1_CB03:SOL1_D1363,I,SOL,136.011052,29.2041902941609,,,0.1,
LS1_CB03:SOL2_D1383,I,SOL,138.008778,28.674609168695,,,0.1,
LS1_CB03:SOL3_D1403,I,SOL,140.006504,28.735493894104,,,0.1,
LS1_CB04:SOL1_D1426,I,SOL,142.383477,29.1944970403936,,,0.1,
LS1_CB04:SOL2_D1446,I,SOL,144.381203,24.2846696963024,,,0.1,
LS1_CB04:SOL3_D1466,I,SOL,146.378929,27.7390186017414,,,0.1,
LS1_CB05:SOL1_D1490,I,SOL,148.755901,25.3062222884545,,,0.1,
LS1_CB05:SOL2_D1510,I,SOL,150.753627,24.8190427365044,,,0.1,
LS1_CB05:SOL3_D1530,I,SOL,152.751353,24.3181097189411,,,0.1,
LS1_CB06:SOL1_D1554,I,SOL,155.128326,24.7807194138586,,,0.1,
LS1_CB06:SOL2_D1574,I,SOL,157.126052,20.8831067357321,,,0.1,
LS1_CB06:SOL3_D1594,I,SOL,159.123778,23.6788585145836,,,0.1,
LS1_CB07:SOL1_D1618,I,SOL,161.50075,22.0730286613224,,,0.1,
LS1_CB07:SOL2_D1637,I,SOL,163.498476,20.4300664985433,,,0.1,
LS1_CB07:SOL3_D1657,I,SOL,165.496202,21.601012961791,,,0.1,
LS1_CB08:SOL1_D1681,I,SOL,167.873175,20.960259272327,,,0.1,
LS1_CB08:SOL2_D1701,I,SOL,169.870901,18.8058480262146,,,0.1,
LS1_CB08:SOL3_D1721,I,SOL,171.868627,20.11419719236,,,0.1,
LS1_CB09:SOL1_D1745,I,SOL,174.245599,19.4543095750477,,,0.1,
LS1_CB09:SOL2_D1765,I,SOL,176.243325,17.5031268252552,,,0.1,
LS1_CB09:SOL3_D1785,I,SOL,178.241051,18.7203377857763,,,0.1,
LS1_CB10:SOL1_D1809,I,SOL,180.618024,17.9867797994449,,,0.1,
LS1_CB10:SOL2_D1829,I,SOL,182.61575,16.7049871961157,,,0.1,
LS1_CB10:SOL3_D1849,I,SOL,184.613476,16.971033449759,,,0.1,
LS1_CB11:SOL1_D1872,I,SOL,186.990448,17.051239012582,,,0.1,
LS1_CB11:SOL2_D1892,I,SOL,188.988174,14.9022311539414,,,0.1,
LS1_CB11:SOL3_D1912,I,SOL,190.9859,14.7541322797692,,,0.1,
LS1_BTS:QH_D1942,I,QUAD,194.087949,16.9219711430301,,,0.1,
LS1_BTS:QV_D1950,I,QUAD,194.837949,24.6007969788996,,,0.1,
LS1_BTS:QH_D1969,I,QUAD,196.735949,24.6073440892745,,,0.1,
LS1_BTS:QV_D1976,I,QUAD,197.485949,14.0090880450209,,,0.1,
LS1_BTS:QH_D2002,I,QUAD,200.070949,37.6429438785179,,,0.1,
LS1_BTS:QV_D2013,I,QUAD,201.207161,32.9460048327455,,,0.1,
LS1_BTS:QH_D2029,I,QUAD,202.777161,37.2433450534721,,,0.1,
LS1_BTS:QV_D2042,I,QUAD,204.113373,41.4718455705821,,,0.1,
LS1_BTS:QV_D2066,I,QUAD,206.432482,44.7884395103111,,,0.1,
